.identifier_batch	.identifier_sample_name	.metadata_moa	.metadata_treatment_remarks	.metadata_treatment	.response_aoc	.metadata_cancer_type	.metadata_cancer_subtype
Oncolead_012	ONCOLEAD_CELL_MHHES1	CDKi	NA	Purvalanol	0.014	sarcoma	sarcoma - ewings
Oncolead_012	ONCOLEAD_CELL_MIAPACA2	CDKi	NA	Purvalanol	0.039	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_MV411	CDKi	NA	Purvalanol	0.068	hematological	heme - AML
Oncolead_012	ONCOLEAD_CELL_NCIH460	CDKi	NA	Purvalanol	0.057	lung	lung - NSCLC
Oncolead_012	ONCOLEAD_CELL_PANC1	CDKi	NA	Purvalanol	0.037	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_RAMOS	CDKi	NA	Purvalanol	0.005	hematological	heme - burkitt lymphoma
Oncolead_012	ONCOLEAD_CELL_RDES	CDKi	NA	Purvalanol	0.065	sarcoma	sarcoma - ewings
Oncolead_012	ONCOLEAD_CELL_SAOS2	CDKi	NA	Purvalanol	0.047	sarcoma	sarcoma - osteosarcoma
Oncolead_012	ONCOLEAD_CELL_SW620	CDKi	NA	Purvalanol	0.055	colon	colon
Oncolead_012	ONCOLEAD_CELL_U2OS	CDKi	NA	Purvalanol	0.017	sarcoma	sarcoma - osteosarcoma
Oncolead_012	ONCOLEAD_CELL_U87MG	CDKi	NA	Purvalanol	0.106	brain	brain - GBM
Oncolead_012	ONCOLEAD_CELL_WSUNHL	CDKi	NA	Purvalanol	0.021	hematological	heme - NHL
Oncolead_012	ONCOLEAD_CELL_A204	CDKi	NA	SCH727965_MK7965_Dinaciclib	0.745	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_012	ONCOLEAD_CELL_A549	CDKi	NA	SCH727965_MK7965_Dinaciclib	0.7	lung	lung - NSCLC
Oncolead_012	ONCOLEAD_CELL_ASPC1	CDKi	NA	SCH727965_MK7965_Dinaciclib	0.69	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_BXPC3	CDKi	NA	SCH727965_MK7965_Dinaciclib	0.6920000000000001	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_COLO205	CDKi	NA	SCH727965_MK7965_Dinaciclib	0.722	colon	colon
Oncolead_012	ONCOLEAD_CELL_DU145	CDKi	NA	SCH727965_MK7965_Dinaciclib	0.72	prostate	prostate
Oncolead_012	ONCOLEAD_CELL_HEPG2	CDKi	NA	SCH727965_MK7965_Dinaciclib	0.727	liver	liver
Oncolead_012	ONCOLEAD_CELL_HL60	CDKi	NA	SCH727965_MK7965_Dinaciclib	0.721	hematological	heme - AML
Oncolead_012	ONCOLEAD_CELL_HT1080	CDKi	NA	SCH727965_MK7965_Dinaciclib	0.6729999999999999	sarcoma	sarcoma - fibrosarcoma
Oncolead_012	ONCOLEAD_CELL_HT29	CDKi	NA	SCH727965_MK7965_Dinaciclib	0.7070000000000001	colon	colon
Oncolead_012	ONCOLEAD_CELL_IGROV1	CDKi	NA	SCH727965_MK7965_Dinaciclib	0.7609999999999999	ovary	ovary
Oncolead_012	ONCOLEAD_CELL_LOVO	CDKi	NA	SCH727965_MK7965_Dinaciclib	0.736	colon	colon
Oncolead_012	ONCOLEAD_CELL_MDAMB231	CDKi	NA	SCH727965_MK7965_Dinaciclib	0.725	breast	breast - TNBC
Oncolead_012	ONCOLEAD_CELL_MDAMB435	CDKi	NA	SCH727965_MK7965_Dinaciclib	0.636	melanoma	melanoma
Oncolead_012	ONCOLEAD_CELL_MDAMB436	CDKi	NA	SCH727965_MK7965_Dinaciclib	0.7879999999999999	breast	breast - TNBC
Oncolead_012	ONCOLEAD_CELL_MHHES1	CDKi	NA	SCH727965_MK7965_Dinaciclib	0.743	sarcoma	sarcoma - ewings
Oncolead_012	ONCOLEAD_CELL_MIAPACA2	CDKi	NA	SCH727965_MK7965_Dinaciclib	0.752	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_MV411	CDKi	NA	SCH727965_MK7965_Dinaciclib	0.742	hematological	heme - AML
Oncolead_012	ONCOLEAD_CELL_NCIH460	CDKi	NA	SCH727965_MK7965_Dinaciclib	0.6940000000000001	lung	lung - NSCLC
Oncolead_012	ONCOLEAD_CELL_PANC1	CDKi	NA	SCH727965_MK7965_Dinaciclib	0.6459999999999999	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_RAMOS	CDKi	NA	SCH727965_MK7965_Dinaciclib	0.6709999999999999	hematological	heme - burkitt lymphoma
Oncolead_012	ONCOLEAD_CELL_RDES	CDKi	NA	SCH727965_MK7965_Dinaciclib	0.732	sarcoma	sarcoma - ewings
Oncolead_012	ONCOLEAD_CELL_SAOS2	CDKi	NA	SCH727965_MK7965_Dinaciclib	0.7509999999999999	sarcoma	sarcoma - osteosarcoma
Oncolead_012	ONCOLEAD_CELL_SW620	CDKi	NA	SCH727965_MK7965_Dinaciclib	0.7440000000000001	colon	colon
Oncolead_012	ONCOLEAD_CELL_U2OS	CDKi	NA	SCH727965_MK7965_Dinaciclib	0.6990000000000001	sarcoma	sarcoma - osteosarcoma
Oncolead_012	ONCOLEAD_CELL_U87MG	CDKi	NA	SCH727965_MK7965_Dinaciclib	0.736	brain	brain - GBM
Oncolead_012	ONCOLEAD_CELL_WSUNHL	CDKi	NA	SCH727965_MK7965_Dinaciclib	0.708	hematological	heme - NHL
Oncolead_012	ONCOLEAD_CELL_A204	CHK1i	NA	LY2606368_Prexasertib	0.6559999999999999	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_012	ONCOLEAD_CELL_A549	CHK1i	NA	LY2606368_Prexasertib	0.589	lung	lung - NSCLC
Oncolead_012	ONCOLEAD_CELL_ASPC1	CHK1i	NA	LY2606368_Prexasertib	0.6809999999999999	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_BXPC3	CHK1i	NA	LY2606368_Prexasertib	0.7909999999999999	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_COLO205	CHK1i	NA	LY2606368_Prexasertib	0.14	colon	colon
Oncolead_012	ONCOLEAD_CELL_DU145	CHK1i	NA	LY2606368_Prexasertib	0.657	prostate	prostate
Oncolead_012	ONCOLEAD_CELL_HEPG2	CHK1i	NA	LY2606368_Prexasertib	0.741	liver	liver
Oncolead_012	ONCOLEAD_CELL_HL60	CHK1i	NA	LY2606368_Prexasertib	0.595	hematological	heme - AML
Oncolead_012	ONCOLEAD_CELL_HT1080	CHK1i	NA	LY2606368_Prexasertib	0.674	sarcoma	sarcoma - fibrosarcoma
Oncolead_012	ONCOLEAD_CELL_HT29	CHK1i	NA	LY2606368_Prexasertib	0.6859999999999999	colon	colon
Oncolead_012	ONCOLEAD_CELL_IGROV1	CHK1i	NA	LY2606368_Prexasertib	0.701	ovary	ovary
Oncolead_012	ONCOLEAD_CELL_LOVO	CHK1i	NA	LY2606368_Prexasertib	0.721	colon	colon
Oncolead_012	ONCOLEAD_CELL_MDAMB231	CHK1i	NA	LY2606368_Prexasertib	0.642	breast	breast - TNBC
Oncolead_012	ONCOLEAD_CELL_MDAMB435	CHK1i	NA	LY2606368_Prexasertib	0.565	melanoma	melanoma
Oncolead_012	ONCOLEAD_CELL_MDAMB436	CHK1i	NA	LY2606368_Prexasertib	0.7440000000000001	breast	breast - TNBC
Oncolead_012	ONCOLEAD_CELL_MHHES1	CHK1i	NA	LY2606368_Prexasertib	0.618	sarcoma	sarcoma - ewings
Oncolead_012	ONCOLEAD_CELL_MIAPACA2	CHK1i	NA	LY2606368_Prexasertib	0.7120000000000001	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_MV411	CHK1i	NA	LY2606368_Prexasertib	0.706	hematological	heme - AML
Oncolead_012	ONCOLEAD_CELL_NCIH460	CHK1i	NA	LY2606368_Prexasertib	0.5920000000000001	lung	lung - NSCLC
Oncolead_012	ONCOLEAD_CELL_PANC1	CHK1i	NA	LY2606368_Prexasertib	0.382	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_RAMOS	CHK1i	NA	LY2606368_Prexasertib	0.491	hematological	heme - burkitt lymphoma
Oncolead_012	ONCOLEAD_CELL_RDES	CHK1i	NA	LY2606368_Prexasertib	0.64	sarcoma	sarcoma - ewings
Oncolead_012	ONCOLEAD_CELL_SAOS2	CHK1i	NA	LY2606368_Prexasertib	0.6709999999999999	sarcoma	sarcoma - osteosarcoma
Oncolead_012	ONCOLEAD_CELL_SW620	CHK1i	NA	LY2606368_Prexasertib	0.648	colon	colon
Oncolead_012	ONCOLEAD_CELL_U2OS	CHK1i	NA	LY2606368_Prexasertib	0.675	sarcoma	sarcoma - osteosarcoma
Oncolead_012	ONCOLEAD_CELL_U87MG	CHK1i	NA	LY2606368_Prexasertib	0.693	brain	brain - GBM
Oncolead_012	ONCOLEAD_CELL_WSUNHL	CHK1i	NA	LY2606368_Prexasertib	0.595	hematological	heme - NHL
Oncolead_012	ONCOLEAD_CELL_A204	CHK1i	NA	GDC0425	0.428	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_012	ONCOLEAD_CELL_A549	CHK1i	NA	GDC0425	0.369	lung	lung - NSCLC
Oncolead_012	ONCOLEAD_CELL_ASPC1	CHK1i	NA	GDC0425	0.506	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_BXPC3	CHK1i	NA	GDC0425	0.518	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_COLO205	CHK1i	NA	GDC0425	0.302	colon	colon
Oncolead_012	ONCOLEAD_CELL_DU145	CHK1i	NA	GDC0425	0.349	prostate	prostate
Oncolead_012	ONCOLEAD_CELL_HEPG2	CHK1i	NA	GDC0425	0.51	liver	liver
Oncolead_012	ONCOLEAD_CELL_HL60	CHK1i	NA	GDC0425	0.384	hematological	heme - AML
Oncolead_012	ONCOLEAD_CELL_HT1080	CHK1i	NA	GDC0425	0.353	sarcoma	sarcoma - fibrosarcoma
Oncolead_012	ONCOLEAD_CELL_HT29	CHK1i	NA	GDC0425	0.434	colon	colon
Oncolead_012	ONCOLEAD_CELL_IGROV1	CHK1i	NA	GDC0425	0.385	ovary	ovary
Oncolead_012	ONCOLEAD_CELL_LOVO	CHK1i	NA	GDC0425	0.473	colon	colon
Oncolead_012	ONCOLEAD_CELL_MDAMB231	CHK1i	NA	GDC0425	0.373	breast	breast - TNBC
Oncolead_012	ONCOLEAD_CELL_MDAMB435	CHK1i	NA	GDC0425	0.355	melanoma	melanoma
Oncolead_012	ONCOLEAD_CELL_MDAMB436	CHK1i	NA	GDC0425	0.468	breast	breast - TNBC
Oncolead_012	ONCOLEAD_CELL_MHHES1	CHK1i	NA	GDC0425	0.277	sarcoma	sarcoma - ewings
Oncolead_012	ONCOLEAD_CELL_MIAPACA2	CHK1i	NA	GDC0425	0.438	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_MV411	CHK1i	NA	GDC0425	0.5660000000000001	hematological	heme - AML
Oncolead_012	ONCOLEAD_CELL_NCIH460	CHK1i	NA	GDC0425	0.404	lung	lung - NSCLC
Oncolead_012	ONCOLEAD_CELL_PANC1	CHK1i	NA	GDC0425	0.382	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_RAMOS	CHK1i	NA	GDC0425	0.321	hematological	heme - burkitt lymphoma
Oncolead_012	ONCOLEAD_CELL_RDES	CHK1i	NA	GDC0425	0.14	sarcoma	sarcoma - ewings
Oncolead_012	ONCOLEAD_CELL_SAOS2	CHK1i	NA	GDC0425	0.406	sarcoma	sarcoma - osteosarcoma
Oncolead_012	ONCOLEAD_CELL_SW620	CHK1i	NA	GDC0425	0.436	colon	colon
Oncolead_012	ONCOLEAD_CELL_U2OS	CHK1i	NA	GDC0425	0.4270000000000001	sarcoma	sarcoma - osteosarcoma
Oncolead_012	ONCOLEAD_CELL_U87MG	CHK1i	NA	GDC0425	0.288	brain	brain - GBM
Oncolead_012	ONCOLEAD_CELL_WSUNHL	CHK1i	NA	GDC0425	0.33	hematological	heme - NHL
Oncolead_012	ONCOLEAD_CELL_A204	CRBNi	NA	Pomalidomide	0.024	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_012	ONCOLEAD_CELL_A549	CRBNi	NA	Pomalidomide	0.05	lung	lung - NSCLC
Oncolead_012	ONCOLEAD_CELL_ASPC1	CRBNi	NA	Pomalidomide	0.097	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_BXPC3	CRBNi	NA	Pomalidomide	0.01	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_COLO205	CRBNi	NA	Pomalidomide	0.036	colon	colon
Oncolead_012	ONCOLEAD_CELL_DU145	CRBNi	NA	Pomalidomide	0.0	prostate	prostate
Oncolead_012	ONCOLEAD_CELL_HEPG2	CRBNi	NA	Pomalidomide	0.0	liver	liver
Oncolead_012	ONCOLEAD_CELL_HL60	CRBNi	NA	Pomalidomide	0.056	hematological	heme - AML
Oncolead_012	ONCOLEAD_CELL_HT1080	CRBNi	NA	Pomalidomide	0.04	sarcoma	sarcoma - fibrosarcoma
Oncolead_012	ONCOLEAD_CELL_HT29	CRBNi	NA	Pomalidomide	0.002	colon	colon
Oncolead_012	ONCOLEAD_CELL_IGROV1	CRBNi	NA	Pomalidomide	0.001	ovary	ovary
Oncolead_012	ONCOLEAD_CELL_LOVO	CRBNi	NA	Pomalidomide	0.019	colon	colon
Oncolead_012	ONCOLEAD_CELL_MDAMB231	CRBNi	NA	Pomalidomide	0.024	breast	breast - TNBC
Oncolead_012	ONCOLEAD_CELL_MDAMB435	CRBNi	NA	Pomalidomide	0.003	melanoma	melanoma
Oncolead_012	ONCOLEAD_CELL_MDAMB436	CRBNi	NA	Pomalidomide	0.133	breast	breast - TNBC
Oncolead_012	ONCOLEAD_CELL_MHHES1	CRBNi	NA	Pomalidomide	0.016	sarcoma	sarcoma - ewings
Oncolead_012	ONCOLEAD_CELL_MIAPACA2	CRBNi	NA	Pomalidomide	0.069	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_MV411	CRBNi	NA	Pomalidomide	0.08	hematological	heme - AML
Oncolead_012	ONCOLEAD_CELL_NCIH460	CRBNi	NA	Pomalidomide	0.039	lung	lung - NSCLC
Oncolead_012	ONCOLEAD_CELL_PANC1	CRBNi	NA	Pomalidomide	0.124	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_RAMOS	CRBNi	NA	Pomalidomide	0.0	hematological	heme - burkitt lymphoma
Oncolead_012	ONCOLEAD_CELL_RDES	CRBNi	NA	Pomalidomide	0.07	sarcoma	sarcoma - ewings
Oncolead_012	ONCOLEAD_CELL_SAOS2	CRBNi	NA	Pomalidomide	0.019	sarcoma	sarcoma - osteosarcoma
Oncolead_012	ONCOLEAD_CELL_SW620	CRBNi	NA	Pomalidomide	0.055	colon	colon
Oncolead_012	ONCOLEAD_CELL_U2OS	CRBNi	NA	Pomalidomide	0.009	sarcoma	sarcoma - osteosarcoma
Oncolead_012	ONCOLEAD_CELL_U87MG	CRBNi	NA	Pomalidomide	0.119	brain	brain - GBM
Oncolead_012	ONCOLEAD_CELL_WSUNHL	CRBNi	NA	Pomalidomide	0.236	hematological	heme - NHL
Oncolead_012	ONCOLEAD_CELL_A204	Cytostatic_Intercalator	NA	Thiotepa	0.371	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_012	ONCOLEAD_CELL_A549	Cytostatic_Intercalator	NA	Thiotepa	0.373	lung	lung - NSCLC
Oncolead_012	ONCOLEAD_CELL_ASPC1	Cytostatic_Intercalator	NA	Thiotepa	0.379	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_BXPC3	Cytostatic_Intercalator	NA	Thiotepa	0.336	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_COLO205	Cytostatic_Intercalator	NA	Thiotepa	0.233	colon	colon
Oncolead_012	ONCOLEAD_CELL_DU145	Cytostatic_Intercalator	NA	Thiotepa	0.356	prostate	prostate
Oncolead_012	ONCOLEAD_CELL_HEPG2	Cytostatic_Intercalator	NA	Thiotepa	0.319	liver	liver
Oncolead_012	ONCOLEAD_CELL_HL60	Cytostatic_Intercalator	NA	Thiotepa	0.421	hematological	heme - AML
Oncolead_012	ONCOLEAD_CELL_HT1080	Cytostatic_Intercalator	NA	Thiotepa	0.275	sarcoma	sarcoma - fibrosarcoma
Oncolead_012	ONCOLEAD_CELL_HT29	Cytostatic_Intercalator	NA	Thiotepa	0.34	colon	colon
Oncolead_012	ONCOLEAD_CELL_IGROV1	Cytostatic_Intercalator	NA	Thiotepa	0.404	ovary	ovary
Oncolead_012	ONCOLEAD_CELL_LOVO	Cytostatic_Intercalator	NA	Thiotepa	0.336	colon	colon
Oncolead_012	ONCOLEAD_CELL_MDAMB231	Cytostatic_Intercalator	NA	Thiotepa	0.425	breast	breast - TNBC
Oncolead_012	ONCOLEAD_CELL_MDAMB435	Cytostatic_Intercalator	NA	Thiotepa	0.343	melanoma	melanoma
Oncolead_012	ONCOLEAD_CELL_MDAMB436	Cytostatic_Intercalator	NA	Thiotepa	0.8059999999999999	breast	breast - TNBC
Oncolead_012	ONCOLEAD_CELL_MHHES1	Cytostatic_Intercalator	NA	Thiotepa	0.494	sarcoma	sarcoma - ewings
Oncolead_012	ONCOLEAD_CELL_MIAPACA2	Cytostatic_Intercalator	NA	Thiotepa	0.429	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_MV411	Cytostatic_Intercalator	NA	Thiotepa	0.535	hematological	heme - AML
Oncolead_012	ONCOLEAD_CELL_NCIH460	Cytostatic_Intercalator	NA	Thiotepa	0.411	lung	lung - NSCLC
Oncolead_012	ONCOLEAD_CELL_PANC1	Cytostatic_Intercalator	NA	Thiotepa	0.438	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_RAMOS	Cytostatic_Intercalator	NA	Thiotepa	0.229	hematological	heme - burkitt lymphoma
Oncolead_012	ONCOLEAD_CELL_RDES	Cytostatic_Intercalator	NA	Thiotepa	0.456	sarcoma	sarcoma - ewings
Oncolead_012	ONCOLEAD_CELL_SAOS2	Cytostatic_Intercalator	NA	Thiotepa	0.495	sarcoma	sarcoma - osteosarcoma
Oncolead_012	ONCOLEAD_CELL_SW620	Cytostatic_Intercalator	NA	Thiotepa	0.378	colon	colon
Oncolead_012	ONCOLEAD_CELL_U2OS	Cytostatic_Intercalator	NA	Thiotepa	0.152	sarcoma	sarcoma - osteosarcoma
Oncolead_012	ONCOLEAD_CELL_U87MG	Cytostatic_Intercalator	NA	Thiotepa	0.309	brain	brain - GBM
Oncolead_012	ONCOLEAD_CELL_WSUNHL	Cytostatic_Intercalator	NA	Thiotepa	0.373	hematological	heme - NHL
Oncolead_012	ONCOLEAD_CELL_A204	Cytostatic_Antibiotic	NA	Bleomycin	0.321	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_012	ONCOLEAD_CELL_A549	Cytostatic_Antibiotic	NA	Bleomycin	0.5489999999999999	lung	lung - NSCLC
Oncolead_012	ONCOLEAD_CELL_ASPC1	Cytostatic_Antibiotic	NA	Bleomycin	0.141	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_BXPC3	Cytostatic_Antibiotic	NA	Bleomycin	0.539	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_COLO205	Cytostatic_Antibiotic	NA	Bleomycin	0.156	colon	colon
Oncolead_012	ONCOLEAD_CELL_DU145	Cytostatic_Antibiotic	NA	Bleomycin	0.528	prostate	prostate
Oncolead_012	ONCOLEAD_CELL_HEPG2	Cytostatic_Antibiotic	NA	Bleomycin	0.395	liver	liver
Oncolead_012	ONCOLEAD_CELL_HL60	Cytostatic_Antibiotic	NA	Bleomycin	0.028	hematological	heme - AML
Oncolead_012	ONCOLEAD_CELL_HT1080	Cytostatic_Antibiotic	NA	Bleomycin	0.331	sarcoma	sarcoma - fibrosarcoma
Oncolead_012	ONCOLEAD_CELL_HT29	Cytostatic_Antibiotic	NA	Bleomycin	0.161	colon	colon
Oncolead_012	ONCOLEAD_CELL_IGROV1	Cytostatic_Antibiotic	NA	Bleomycin	0.615	ovary	ovary
Oncolead_012	ONCOLEAD_CELL_LOVO	Cytostatic_Antibiotic	NA	Bleomycin	0.5710000000000001	colon	colon
Oncolead_012	ONCOLEAD_CELL_MDAMB231	Cytostatic_Antibiotic	NA	Bleomycin	0.343	breast	breast - TNBC
Oncolead_012	ONCOLEAD_CELL_MDAMB435	Cytostatic_Antibiotic	NA	Bleomycin	0.522	melanoma	melanoma
Oncolead_012	ONCOLEAD_CELL_MDAMB436	Cytostatic_Antibiotic	NA	Bleomycin	0.504	breast	breast - TNBC
Oncolead_012	ONCOLEAD_CELL_MHHES1	Cytostatic_Antibiotic	NA	Bleomycin	0.718	sarcoma	sarcoma - ewings
Oncolead_012	ONCOLEAD_CELL_MIAPACA2	Cytostatic_Antibiotic	NA	Bleomycin	0.591	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_MV411	Cytostatic_Antibiotic	NA	Bleomycin	0.194	hematological	heme - AML
Oncolead_012	ONCOLEAD_CELL_NCIH460	Cytostatic_Antibiotic	NA	Bleomycin	0.429	lung	lung - NSCLC
Oncolead_012	ONCOLEAD_CELL_PANC1	Cytostatic_Antibiotic	NA	Bleomycin	0.598	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_RAMOS	Cytostatic_Antibiotic	NA	Bleomycin	0.053	hematological	heme - burkitt lymphoma
Oncolead_012	ONCOLEAD_CELL_RDES	Cytostatic_Antibiotic	NA	Bleomycin	0.215	sarcoma	sarcoma - ewings
Oncolead_012	ONCOLEAD_CELL_SAOS2	Cytostatic_Antibiotic	NA	Bleomycin	0.565	sarcoma	sarcoma - osteosarcoma
Oncolead_012	ONCOLEAD_CELL_SW620	Cytostatic_Antibiotic	NA	Bleomycin	0.165	colon	colon
Oncolead_012	ONCOLEAD_CELL_U2OS	Cytostatic_Antibiotic	NA	Bleomycin	0.352	sarcoma	sarcoma - osteosarcoma
Oncolead_012	ONCOLEAD_CELL_U87MG	Cytostatic_Antibiotic	NA	Bleomycin	0.464	brain	brain - GBM
Oncolead_012	ONCOLEAD_CELL_WSUNHL	Cytostatic_Antibiotic	NA	Bleomycin	0.509	hematological	heme - NHL
Oncolead_012	ONCOLEAD_CELL_A204	Cytostatic_Antibiotic	NA	Mitomycin	0.655	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_012	ONCOLEAD_CELL_A549	Cytostatic_Antibiotic	NA	Mitomycin	0.6709999999999999	lung	lung - NSCLC
Oncolead_012	ONCOLEAD_CELL_ASPC1	Cytostatic_Antibiotic	NA	Mitomycin	0.625	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_BXPC3	Cytostatic_Antibiotic	NA	Mitomycin	0.62	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_COLO205	Cytostatic_Antibiotic	NA	Mitomycin	0.496	colon	colon
Oncolead_012	ONCOLEAD_CELL_DU145	Cytostatic_Antibiotic	NA	Mitomycin	0.628	prostate	prostate
Oncolead_012	ONCOLEAD_CELL_HEPG2	Cytostatic_Antibiotic	NA	Mitomycin	0.657	liver	liver
Oncolead_012	ONCOLEAD_CELL_HL60	Cytostatic_Antibiotic	NA	Mitomycin	0.64	hematological	heme - AML
Oncolead_012	ONCOLEAD_CELL_HT1080	Cytostatic_Antibiotic	NA	Mitomycin	0.59	sarcoma	sarcoma - fibrosarcoma
Oncolead_012	ONCOLEAD_CELL_HT29	Cytostatic_Antibiotic	NA	Mitomycin	0.623	colon	colon
Oncolead_012	ONCOLEAD_CELL_IGROV1	Cytostatic_Antibiotic	NA	Mitomycin	0.71	ovary	ovary
Oncolead_012	ONCOLEAD_CELL_LOVO	Cytostatic_Antibiotic	NA	Mitomycin	0.382	colon	colon
Oncolead_012	ONCOLEAD_CELL_MDAMB231	Cytostatic_Antibiotic	NA	Mitomycin	0.585	breast	breast - TNBC
Oncolead_012	ONCOLEAD_CELL_MDAMB435	Cytostatic_Antibiotic	NA	Mitomycin	0.615	melanoma	melanoma
Oncolead_012	ONCOLEAD_CELL_MDAMB436	Cytostatic_Antibiotic	NA	Mitomycin	0.758	breast	breast - TNBC
Oncolead_012	ONCOLEAD_CELL_MHHES1	Cytostatic_Antibiotic	NA	Mitomycin	0.7120000000000001	sarcoma	sarcoma - ewings
Oncolead_012	ONCOLEAD_CELL_MIAPACA2	Cytostatic_Antibiotic	NA	Mitomycin	0.687	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_MV411	Cytostatic_Antibiotic	NA	Mitomycin	0.758	hematological	heme - AML
Oncolead_012	ONCOLEAD_CELL_NCIH460	Cytostatic_Antibiotic	NA	Mitomycin	0.685	lung	lung - NSCLC
Oncolead_012	ONCOLEAD_CELL_PANC1	Cytostatic_Antibiotic	NA	Mitomycin	0.327	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_RAMOS	Cytostatic_Antibiotic	NA	Mitomycin	0.058	hematological	heme - burkitt lymphoma
Oncolead_012	ONCOLEAD_CELL_RDES	Cytostatic_Antibiotic	NA	Mitomycin	0.684	sarcoma	sarcoma - ewings
Oncolead_012	ONCOLEAD_CELL_SAOS2	Cytostatic_Antibiotic	NA	Mitomycin	0.64	sarcoma	sarcoma - osteosarcoma
Oncolead_012	ONCOLEAD_CELL_SW620	Cytostatic_Antibiotic	NA	Mitomycin	0.687	colon	colon
Oncolead_012	ONCOLEAD_CELL_U2OS	Cytostatic_Antibiotic	NA	Mitomycin	0.155	sarcoma	sarcoma - osteosarcoma
Oncolead_012	ONCOLEAD_CELL_U87MG	Cytostatic_Antibiotic	NA	Mitomycin	0.4370000000000001	brain	brain - GBM
Oncolead_012	ONCOLEAD_CELL_WSUNHL	Cytostatic_Antibiotic	NA	Mitomycin	0.589	hematological	heme - NHL
Oncolead_012	ONCOLEAD_CELL_A204	Cytostatic_Antimetabolite	NA	Fluorouracil	0.327	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_012	ONCOLEAD_CELL_A549	Cytostatic_Antimetabolite	NA	Fluorouracil	0.422	lung	lung - NSCLC
Oncolead_012	ONCOLEAD_CELL_ASPC1	Cytostatic_Antimetabolite	NA	Fluorouracil	0.4	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_BXPC3	Cytostatic_Antimetabolite	NA	Fluorouracil	0.695	pancreas	pancreas
Oncolead_012	ONCOLEAD_CELL_COLO205	Cytostatic_Antimetabolite	NA	Fluorouracil	0.374	colon	colon
Oncolead_012	ONCOLEAD_CELL_DU145	Cytostatic_Antimetabolite	NA	Fluorouracil	0.37	prostate	prostate
Oncolead_012	ONCOLEAD_CELL_HEPG2	Cytostatic_Antimetabolite	NA	Fluorouracil	0.4320000000000001	liver	liver
Oncolead_012	ONCOLEAD_CELL_HL60	Cytostatic_Antimetabolite	NA	Fluorouracil	0.3670000000000001	hematological	heme - AML
Oncolead_012	ONCOLEAD_CELL_HT1080	Cytostatic_Antimetabolite	NA	Fluorouracil	0.35	sarcoma	sarcoma - fibrosarcoma
Oncolead_012	ONCOLEAD_CELL_HT29	Cytostatic_Antimetabolite	NA	Fluorouracil	0.344	colon	colon
Oncolead_012	ONCOLEAD_CELL_IGROV1	Cytostatic_Antimetabolite	NA	Fluorouracil	0.366	ovary	ovary
Oncolead_012	ONCOLEAD_CELL_LOVO	Cytostatic_Antimetabolite	NA	Fluorouracil	0.431	colon	colon
Oncolead_012	ONCOLEAD_CELL_MDAMB231	Cytostatic_Antimetabolite	NA	Fluorouracil	0.373	breast	breast - TNBC
Oncolead_012	ONCOLEAD_CELL_MDAMB435	Cytostatic_Antimetabolite	NA	Fluorouracil	0.339	melanoma	melanoma
Oncolead_012	ONCOLEAD_CELL_MDAMB436	Cytostatic_Antimetabolite	NA	Fluorouracil	0.405	breast	breast - TNBC
