experiment	freq
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'THZ1'})	2
frozenset({nan, 'ONCOLEAD_CELL_WSUNHL', 'THZ1'})	2
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_A204'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_A549'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_ASPC1'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_BXPC3'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_COLO205'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_DU145'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_HEPG2'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_HL60'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_HT29'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_IGROV1'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_LOVO'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_MDAMB231'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_MDAMB435'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_MDAMB436'})	4
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'PD0332991_Palbociclib'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_MIAPACA2'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_MV411'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_NCIH460'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_PANC1'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_RAMOS'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_RDES'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_SAOS2'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_SW620'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_U2OS'})	4
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'PD0332991_Palbociclib'})	4
frozenset({nan, 'PD0332991_Palbociclib', 'ONCOLEAD_CELL_WSUNHL'})	4
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_A549'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_ASPC1'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_BXPC3'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_HL60'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_IGROV1'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Purvalanol'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_MIAPACA2'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_MV411'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_NCIH460'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_U2OS'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Purvalanol'})	2
frozenset({nan, 'Purvalanol', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_A549'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_ASPC1'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_BXPC3'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_HL60'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_IGROV1'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_LOVO'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'SCH727965_MK7965_Dinaciclib'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_MIAPACA2'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_MV411'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_NCIH460'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_U2OS'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'SCH727965_MK7965_Dinaciclib'})	2
frozenset({nan, 'SCH727965_MK7965_Dinaciclib', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'ONCOLEAD_CELL_A204', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'ONCOLEAD_CELL_A549', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'LY2606368_Prexasertib', 'ONCOLEAD_CELL_COLO205'})	3
frozenset({nan, 'ONCOLEAD_CELL_DU145', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'LY2606368_Prexasertib', 'ONCOLEAD_CELL_HEPG2'})	3
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'LY2606368_Prexasertib', 'ONCOLEAD_CELL_HT29'})	3
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'LY2606368_Prexasertib', 'ONCOLEAD_CELL_MDAMB231'})	3
frozenset({nan, 'ONCOLEAD_CELL_MDAMB435', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'LY2606368_Prexasertib', 'ONCOLEAD_CELL_MDAMB436'})	3
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'ONCOLEAD_CELL_PANC1', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'LY2606368_Prexasertib', 'ONCOLEAD_CELL_RAMOS'})	3
frozenset({nan, 'LY2606368_Prexasertib', 'ONCOLEAD_CELL_RDES'})	3
frozenset({nan, 'ONCOLEAD_CELL_SAOS2', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'LY2606368_Prexasertib', 'ONCOLEAD_CELL_SW620'})	3
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'ONCOLEAD_CELL_WSUNHL', 'LY2606368_Prexasertib'})	3
frozenset({nan, 'GDC0425', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'GDC0425'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'GDC0425'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'GDC0425'})	2
frozenset({nan, 'GDC0425', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'GDC0425', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'GDC0425', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'GDC0425'})	2
frozenset({nan, 'GDC0425', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'GDC0425'})	2
frozenset({nan, 'GDC0425', 'ONCOLEAD_CELL_LOVO'})	2
frozenset({nan, 'GDC0425', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'GDC0425', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'GDC0425', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'GDC0425'})	2
frozenset({nan, 'GDC0425', 'ONCOLEAD_CELL_MIAPACA2'})	2
frozenset({nan, 'GDC0425', 'ONCOLEAD_CELL_MV411'})	2
frozenset({nan, 'GDC0425', 'ONCOLEAD_CELL_NCIH460'})	2
frozenset({nan, 'GDC0425', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'GDC0425', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'GDC0425', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'GDC0425', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'GDC0425', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'GDC0425'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'GDC0425'})	2
frozenset({nan, 'GDC0425', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'ONCOLEAD_CELL_A204', 'Pomalidomide'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Pomalidomide'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Pomalidomide'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Pomalidomide'})	2
frozenset({nan, 'Pomalidomide', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'ONCOLEAD_CELL_DU145', 'Pomalidomide'})	2
frozenset({nan, 'Pomalidomide', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Pomalidomide'})	2
frozenset({nan, 'ONCOLEAD_CELL_HT29', 'Pomalidomide'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Pomalidomide'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Pomalidomide'})	2
frozenset({nan, 'Pomalidomide', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'ONCOLEAD_CELL_MDAMB435', 'Pomalidomide'})	2
frozenset({nan, 'Pomalidomide', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Pomalidomide'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Pomalidomide'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Pomalidomide'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Pomalidomide'})	2
frozenset({nan, 'ONCOLEAD_CELL_PANC1', 'Pomalidomide'})	2
frozenset({nan, 'ONCOLEAD_CELL_RAMOS', 'Pomalidomide'})	2
frozenset({nan, 'Pomalidomide', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'ONCOLEAD_CELL_SAOS2', 'Pomalidomide'})	2
frozenset({nan, 'Pomalidomide', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Pomalidomide'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Pomalidomide'})	2
frozenset({nan, 'ONCOLEAD_CELL_WSUNHL', 'Pomalidomide'})	2
frozenset({nan, 'Thiotepa', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Thiotepa'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Thiotepa'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Thiotepa'})	2
frozenset({nan, 'Thiotepa', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'Thiotepa', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'Thiotepa', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Thiotepa'})	2
frozenset({nan, 'Thiotepa', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Thiotepa'})	2
frozenset({nan, 'Thiotepa', 'ONCOLEAD_CELL_LOVO'})	2
frozenset({nan, 'Thiotepa', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Thiotepa', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'Thiotepa', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Thiotepa'})	2
frozenset({nan, 'Thiotepa', 'ONCOLEAD_CELL_MIAPACA2'})	2
frozenset({nan, 'Thiotepa', 'ONCOLEAD_CELL_MV411'})	2
frozenset({nan, 'Thiotepa', 'ONCOLEAD_CELL_NCIH460'})	2
frozenset({nan, 'Thiotepa', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'Thiotepa', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Thiotepa', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Thiotepa', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'Thiotepa', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Thiotepa'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Thiotepa'})	2
frozenset({nan, 'Thiotepa', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Bleomycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Bleomycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_RAMOS', 'Bleomycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_WSUNHL', 'Bleomycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_A204', 'Mitomycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Mitomycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Mitomycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Mitomycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_COLO205', 'Mitomycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_DU145', 'Mitomycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_HEPG2', 'Mitomycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Mitomycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_HT29', 'Mitomycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Mitomycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Mitomycin'})	2
frozenset({nan, 'Mitomycin', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'ONCOLEAD_CELL_MDAMB435', 'Mitomycin'})	2
frozenset({nan, 'Mitomycin', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Mitomycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Mitomycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Mitomycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Mitomycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_PANC1', 'Mitomycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_RAMOS', 'Mitomycin'})	2
frozenset({nan, 'Mitomycin', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'ONCOLEAD_CELL_SAOS2', 'Mitomycin'})	2
frozenset({nan, 'Mitomycin', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Mitomycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Mitomycin'})	2
frozenset({nan, 'ONCOLEAD_CELL_WSUNHL', 'Mitomycin'})	2
frozenset({nan, 'Dacarbazine', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'Dacarbazine', 'ONCOLEAD_CELL_A549'})	2
frozenset({nan, 'Dacarbazine', 'ONCOLEAD_CELL_ASPC1'})	2
frozenset({nan, 'Dacarbazine', 'ONCOLEAD_CELL_BXPC3'})	2
frozenset({nan, 'Dacarbazine', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'Dacarbazine', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'Dacarbazine', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'Dacarbazine', 'ONCOLEAD_CELL_HL60'})	2
frozenset({nan, 'Dacarbazine', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'Dacarbazine', 'ONCOLEAD_CELL_IGROV1'})	2
frozenset({nan, 'Dacarbazine', 'ONCOLEAD_CELL_LOVO'})	2
frozenset({nan, 'Dacarbazine', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Dacarbazine', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'Dacarbazine', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Dacarbazine'})	2
frozenset({nan, 'Dacarbazine', 'ONCOLEAD_CELL_MIAPACA2'})	2
frozenset({nan, 'Dacarbazine', 'ONCOLEAD_CELL_MV411'})	2
frozenset({nan, 'Dacarbazine', 'ONCOLEAD_CELL_NCIH460'})	2
frozenset({nan, 'Dacarbazine', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'Dacarbazine', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Dacarbazine', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Dacarbazine', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'Dacarbazine', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'Dacarbazine', 'ONCOLEAD_CELL_U2OS'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Dacarbazine'})	2
frozenset({nan, 'Dacarbazine', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'Temozolomide', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Temozolomide'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Temozolomide'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Temozolomide'})	2
frozenset({nan, 'Temozolomide', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'Temozolomide', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'Temozolomide', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Temozolomide'})	2
frozenset({nan, 'Temozolomide', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Temozolomide'})	2
frozenset({nan, 'Temozolomide', 'ONCOLEAD_CELL_LOVO'})	2
frozenset({nan, 'Temozolomide', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Temozolomide', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'Temozolomide', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Temozolomide'})	2
frozenset({nan, 'Temozolomide', 'ONCOLEAD_CELL_MIAPACA2'})	2
frozenset({nan, 'Temozolomide', 'ONCOLEAD_CELL_MV411'})	2
frozenset({nan, 'Temozolomide', 'ONCOLEAD_CELL_NCIH460'})	2
frozenset({nan, 'Temozolomide', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'Temozolomide', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Temozolomide', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Temozolomide', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'Temozolomide', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Temozolomide'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Temozolomide'})	2
frozenset({nan, 'Temozolomide', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'Carboplatin', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Carboplatin'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Carboplatin'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Carboplatin'})	2
frozenset({nan, 'Carboplatin', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'Carboplatin', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'Carboplatin', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Carboplatin'})	2
frozenset({nan, 'Carboplatin', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Carboplatin'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Carboplatin'})	2
frozenset({nan, 'Carboplatin', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Carboplatin', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'Carboplatin', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Carboplatin'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Carboplatin'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Carboplatin'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Carboplatin'})	2
frozenset({nan, 'Carboplatin', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'Carboplatin', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Carboplatin', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Carboplatin', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'Carboplatin', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Carboplatin'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Carboplatin'})	2
frozenset({nan, 'Carboplatin', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'Cisplatin', 'ONCOLEAD_CELL_A204'})	3
frozenset({nan, 'Cisplatin', 'ONCOLEAD_CELL_A549'})	3
frozenset({nan, 'Cisplatin', 'ONCOLEAD_CELL_ASPC1'})	3
frozenset({nan, 'Cisplatin', 'ONCOLEAD_CELL_BXPC3'})	3
frozenset({nan, 'Cisplatin', 'ONCOLEAD_CELL_COLO205'})	3
frozenset({nan, 'Cisplatin', 'ONCOLEAD_CELL_DU145'})	3
frozenset({nan, 'Cisplatin', 'ONCOLEAD_CELL_HEPG2'})	3
frozenset({nan, 'Cisplatin', 'ONCOLEAD_CELL_HL60'})	3
frozenset({nan, 'Cisplatin', 'ONCOLEAD_CELL_HT29'})	3
frozenset({nan, 'Cisplatin', 'ONCOLEAD_CELL_IGROV1'})	3
frozenset({nan, 'Cisplatin', 'ONCOLEAD_CELL_LOVO'})	3
frozenset({nan, 'Cisplatin', 'ONCOLEAD_CELL_MDAMB231'})	3
frozenset({nan, 'Cisplatin', 'ONCOLEAD_CELL_MDAMB435'})	3
frozenset({nan, 'Cisplatin', 'ONCOLEAD_CELL_MDAMB436'})	3
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Cisplatin'})	3
frozenset({nan, 'Cisplatin', 'ONCOLEAD_CELL_MIAPACA2'})	3
frozenset({nan, 'Cisplatin', 'ONCOLEAD_CELL_MV411'})	3
frozenset({nan, 'Cisplatin', 'ONCOLEAD_CELL_NCIH460'})	3
frozenset({nan, 'Cisplatin', 'ONCOLEAD_CELL_PANC1'})	3
frozenset({nan, 'Cisplatin', 'ONCOLEAD_CELL_RAMOS'})	3
frozenset({nan, 'Cisplatin', 'ONCOLEAD_CELL_RDES'})	3
frozenset({nan, 'Cisplatin', 'ONCOLEAD_CELL_SAOS2'})	3
frozenset({nan, 'Cisplatin', 'ONCOLEAD_CELL_SW620'})	3
frozenset({nan, 'Cisplatin', 'ONCOLEAD_CELL_U2OS'})	3
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Cisplatin'})	3
frozenset({nan, 'Cisplatin', 'ONCOLEAD_CELL_WSUNHL'})	3
frozenset({nan, 'Vincristine', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'Vincristine', 'ONCOLEAD_CELL_A549'})	2
frozenset({nan, 'Vincristine', 'ONCOLEAD_CELL_ASPC1'})	2
frozenset({nan, 'Vincristine', 'ONCOLEAD_CELL_BXPC3'})	2
frozenset({nan, 'Vincristine', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'Vincristine', 'ONCOLEAD_CELL_DU145'})	2
